gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1519712039	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	28ce2647-9b2e-429d-a6f2-654b5efbfe1a	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	Pyronia tithonus		SPECIES	Pyronia tithonus (Linnaeus, 1767)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.64575	1.3171	1000.0						2005-07-30T00:00:00Z	30	7	2005	7622059	7622059	HUMAN_OBSERVATION	Biological Records Centre	1		3297920			CC_BY_4_0					2018-12-09T21:26:06.244Z		
1519712040	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	c0435525-9359-4aa1-b370-fc2e571fb770	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	57.56975	-2.67871	1000.0						2007-05-05T00:00:00Z	5	5	2007	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		3002505			CC_BY_4_0					2018-12-09T21:26:06.231Z		
1519712041	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	0c51f038-f2a4-456e-a08e-903f57b70577	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.87497	-5.21924	1000.0						2006-08-24T00:00:00Z	24	8	2006	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		2946858			CC_BY_4_0					2018-12-09T21:26:06.207Z		
1519712042	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	00469023-2786-46ca-bd11-9839883fa2b8	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Limenitis	Limenitis camilla		SPECIES	Limenitis camilla (Linnaeus, 1764)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.56836	-1.93647	1000.0						2001-07-12T00:00:00Z	12	7	2001	8429428	8429428	HUMAN_OBSERVATION	Biological Records Centre	1		1216201			CC_BY_4_0					2018-12-09T21:26:06.219Z		
1519712043	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4ce1c6ef-ae1a-4a2b-9c32-5f470f9c0d96	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus		SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	54.73109	-1.4192	1000.0						2002-08-11T00:00:00Z	11	8	2002	1911461	1911461	HUMAN_OBSERVATION	Biological Records Centre	1		403221			CC_BY_4_0					2018-12-09T21:26:06.274Z		
1519712044	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	8f3c1fd4-84ad-482d-b9c2-d271b8ccc34f	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris rapae		SPECIES	Pieris rapae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.1475	1.11909	1000.0						2011-07-03T00:00:00Z	3	7	2011	1920496	1920496	HUMAN_OBSERVATION	Biological Records Centre	1		4022764			CC_BY_4_0					2018-12-09T21:26:06.242Z		
1519712045	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	73af8c43-6fb7-4f65-9086-c2c1ee36f5b8	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	Melanargia galathea		SPECIES	Melanargia galathea (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.14189	1.37966	1000.0						2001-07-15T00:00:00Z	15	7	2001	7854318	7854318	HUMAN_OBSERVATION	Biological Records Centre	1		1909070			CC_BY_4_0					2018-12-09T21:26:06.226Z		
1519712046	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	9dd18c58-1f6d-4fc0-8e64-7ecf116a9db2	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.73527	-0.2564	1000.0						2011-07-19T00:00:00Z	19	7	2011	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		4154778			CC_BY_4_0					2018-12-09T21:26:06.279Z		
1519712047	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	3ee64df1-8aa0-482d-a117-1c7af12d47e8	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	Polyommatus icarus		SPECIES	Polyommatus icarus (Rottemburg, 1775)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.77686	-0.68966	1000.0						2005-08-13T00:00:00Z	13	8	2005	5140214	5140214	HUMAN_OBSERVATION	Biological Records Centre	1		749072			CC_BY_4_0					2018-12-09T21:26:06.245Z		
1519712048	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	dab06fbe-38d3-46cf-87d0-94772ba58067	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni		SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.89142	-1.22651	1000.0						2001-06-03T00:00:00Z	3	6	2001	1920712	1920712	HUMAN_OBSERVATION	Biological Records Centre	1		212687			CC_BY_4_0					2018-12-09T21:26:06.274Z		
1519712049	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	56b67214-58c2-4fa5-bcab-eef02d668c0a	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus		SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	57.27243	-5.45994	1000.0						2007-06-26T00:00:00Z	26	6	2007	1911461	1911461	HUMAN_OBSERVATION	Biological Records Centre	1		2933471			CC_BY_4_0					2018-12-09T21:26:06.223Z		
1519712050	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	c9646a77-4b95-4af5-b20d-d09ffc83c06f	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.60621	-1.96603	1000.0						2004-07-17T00:00:00Z	17	7	2004	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		1145465			CC_BY_4_0					2018-12-09T21:26:06.231Z		
1519712051	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	a8dacb76-1791-449d-bd33-c15e24b4d13b	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io		SPECIES	Aglais io (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.13855	-0.16763	1000.0						2003-04-12T00:00:00Z	12	4	2003	4535827	4535827	HUMAN_OBSERVATION	Biological Records Centre	1		1915820			CC_BY_4_0					2018-12-09T21:26:06.279Z		
1519712052	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	fb8ed0ce-2f36-40b6-a905-0dd46758167c	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.80406	-2.00846	1000.0						2008-07-23T00:00:00Z	23	7	2008	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		3367463			CC_BY_4_0					2018-12-09T21:26:06.294Z		
1519712053	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	e44448dc-af65-448d-bfe3-e12b183e454c	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ochlodes	Ochlodes sylvanus		SPECIES	Ochlodes sylvanus (Esper, 1777)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	54.14583	-2.77459	1000.0						1991-06-26T00:00:00Z	26	6	1991	1946844	1946844	HUMAN_OBSERVATION	Biological Records Centre	1		462441			CC_BY_4_0					2018-12-09T21:26:06.274Z		
1519712054	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	3c87a17f-1d79-4c76-b02b-4ca03e03d987	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ochlodes	Ochlodes sylvanus		SPECIES	Ochlodes sylvanus (Esper, 1777)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.89142	-1.22651	1000.0						2015-07-04T00:00:00Z	4	7	2015	1946844	1946844	HUMAN_OBSERVATION	Biological Records Centre	1		5584236			CC_BY_4_0					2018-12-09T21:26:06.243Z		
1519712055	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	bfc041b0-b281-4243-b2d9-403514daf7c9	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	Aricia agestis		SPECIES	Aricia agestis (Denis & Schiffermuller, 1775)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.06262	-1.28074	1000.0						2012-05-27T00:00:00Z	27	5	2012	1933095	1933095	HUMAN_OBSERVATION	Biological Records Centre	1		5526661			CC_BY_4_0					2018-12-09T21:26:06.233Z		
1519712056	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4877961b-fada-4a30-8289-1e8b295bd45a	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	Melanargia galathea		SPECIES	Melanargia galathea (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.12576	-1.89186	1000.0						1992-07-07T00:00:00Z	7	7	1992	7854318	7854318	HUMAN_OBSERVATION	Biological Records Centre	1		190200			CC_BY_4_0					2018-12-09T21:26:06.227Z		
1519712057	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	d490937c-bbff-4d3e-99d3-f481e449d07f	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Anthocharis	Anthocharis cardamines		SPECIES	Anthocharis cardamines (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	53.15428	-4.35686	1000.0						2008-05-02T00:00:00Z	2	5	2008	1919712	1919712	HUMAN_OBSERVATION	Biological Records Centre	1		3095910			CC_BY_4_0					2018-12-09T21:26:06.255Z		
1519712058	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	2d6f8988-6bfe-4d46-b025-ee84d107e27d	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	Pyronia tithonus		SPECIES	Pyronia tithonus (Linnaeus, 1767)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.86963	-0.22215	1000.0						2006-07-14T00:00:00Z	14	7	2006	7622059	7622059	HUMAN_OBSERVATION	Biological Records Centre	1		3090562			CC_BY_4_0					2018-12-09T21:26:06.229Z		
1519712059	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	684bc842-3320-4794-be1a-d03c9494c08a	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Argynnis	Argynnis paphia		SPECIES	Argynnis paphia (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.05532	-1.65182	1000.0						2012-08-22T00:00:00Z	22	8	2012	1909398	1909398	HUMAN_OBSERVATION	Biological Records Centre	1		4685926			CC_BY_4_0					2018-12-09T21:26:06.231Z		
1519712060	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	8b1107fd-2ec9-4ee7-8b89-8c53d3f0f8c3	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.39177	-0.14012	1000.0						2011-06-24T00:00:00Z	24	6	2011	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		4428095			CC_BY_4_0					2018-12-09T21:26:06.230Z		
1519712061	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4d089c31-8e4d-4744-94a8-b7fab1741796	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni		SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.34929	-1.4509	1000.0						2015-04-16T00:00:00Z	16	4	2015	1920712	1920712	HUMAN_OBSERVATION	Biological Records Centre	1		5630576			CC_BY_4_0					2018-12-09T21:26:06.249Z		
1519712062	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	c64a96d3-abab-4aff-9e56-6da62fa63cd7	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.34146	-0.38624	1000.0						2015-08-12T00:00:00Z	12	8	2015	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		5617502			CC_BY_4_0					2018-12-09T21:26:06.221Z		
1519712063	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	f21c228e-849b-4412-95a0-fc55f06eb064	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io		SPECIES	Aglais io (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.17017	-2.37427	1000.0						2005-04-13T00:00:00Z	13	4	2005	4535827	4535827	HUMAN_OBSERVATION	Biological Records Centre	1		92975			CC_BY_4_0					2018-12-09T21:26:06.253Z		
1519712064	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	829e1a94-6b12-408a-aa7c-f9a75e60e8e1	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni		SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.30345	-0.24412	1000.0						2009-04-22T00:00:00Z	22	4	2009	1920712	1920712	HUMAN_OBSERVATION	Biological Records Centre	1		3312945			CC_BY_4_0					2018-12-09T21:26:06.243Z		
1519712065	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	bd64bb28-16a1-4491-bd6e-05ab9f532287	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ochlodes	Ochlodes sylvanus		SPECIES	Ochlodes sylvanus (Esper, 1777)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.89142	-1.22651	1000.0						2006-06-11T00:00:00Z	11	6	2006	1946844	1946844	HUMAN_OBSERVATION	Biological Records Centre	1		2477977			CC_BY_4_0					2018-12-09T21:26:06.245Z		
1519712066	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	03cdacd2-9637-4688-bd3f-4dc616d83fa2	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Callophrys	Callophrys rubi		SPECIES	Callophrys rubi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.47827	-2.21018	1000.0						2007-04-29T00:00:00Z	29	4	2007	1932411	1932411	HUMAN_OBSERVATION	Biological Records Centre	1		3046082			CC_BY_4_0					2018-12-09T21:26:06.290Z		
1519712067	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	e2d6ebe1-ce91-4be2-b043-5df92d7f5599	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.93869	1.19189	1000.0						2011-07-11T00:00:00Z	11	7	2011	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		4079005			CC_BY_4_0					2018-12-09T21:26:06.244Z		
1519712068	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	dcdb730d-14b4-449b-b9f8-982c19f6a8aa	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.44452	-0.18438	1000.0						1982-08-02T00:00:00Z	2	8	1982	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		2260826			CC_BY_4_0					2018-12-09T21:26:06.222Z		
1519712069	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	3740fd55-eb16-47f3-a1a8-3f8d64f168ac	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.53889	0.63018	1000.0						2007-07-10T00:00:00Z	10	7	2007	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		2953982			CC_BY_4_0					2018-12-09T21:26:06.236Z		
1519712070	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	7e906e14-0526-4eed-84d9-66911b447f24	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	Thymelicus sylvestris		SPECIES	Thymelicus sylvestris (Poda, 1761)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	53.15455	-0.16952	1000.0						1997-08-08T00:00:00Z	8	8	1997	8273661	8273661	HUMAN_OBSERVATION	Biological Records Centre	1		1743066			CC_BY_4_0					2018-12-09T21:26:06.261Z		
1519712071	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	1d7e3e1f-cb90-4763-94f4-b0fff289502b	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.01408	-0.14102	1000.0						2009-07-09T00:00:00Z	9	7	2009	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		3387849			CC_BY_4_0					2018-12-09T21:26:06.233Z		
1519712072	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	836ee214-bd51-46d3-975f-b1a4df609ec2	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.34922	-1.43622	1000.0						2008-06-20T00:00:00Z	20	6	2008	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		3134846			CC_BY_4_0					2018-12-09T21:26:06.244Z		
1519712073	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	44bc6154-ec68-4710-88b6-5f6d1b1f864b	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Argynnis	Argynnis aglaja		SPECIES	Argynnis aglaja (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.95681	-2.1651	1000.0						1999-07-23T00:00:00Z	23	7	1999	4535447	4535447	HUMAN_OBSERVATION	Biological Records Centre	1		1724477			CC_BY_4_0					2018-12-09T21:26:06.295Z		
1519712074	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	7277dba4-119c-423e-a1cd-cb8918a84ab6	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aphantopus	Aphantopus hyperantus		SPECIES	Aphantopus hyperantus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.92578	-1.01251	1000.0						1996-07-15T00:00:00Z	15	7	1996	1896841	1896841	HUMAN_OBSERVATION	Biological Records Centre	1		403000			CC_BY_4_0					2018-12-09T21:26:06.290Z		
1519712075	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	23cdda19-0c28-4f3f-acbc-7f1220d0b764	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	Polyommatus icarus		SPECIES	Polyommatus icarus (Rottemburg, 1775)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.54777	-1.21543	1000.0						2011-07-11T00:00:00Z	11	7	2011	5140214	5140214	HUMAN_OBSERVATION	Biological Records Centre	1		4070556			CC_BY_4_0					2018-12-09T21:26:06.289Z		
1519712076	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	07a7df2f-ebf2-4b1f-9d26-da70815a982e	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.77529	-2.64667	1000.0						1992-05-14T00:00:00Z	14	5	1992	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		1106123			CC_BY_4_0					2018-12-09T21:26:06.245Z		
1519712077	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	72ebc893-3160-4c67-8a81-bc8ff63e52ee	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris rapae		SPECIES	Pieris rapae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	54.20854	-2.80643	1000.0						2005-05-11T00:00:00Z	11	5	2005	1920496	1920496	HUMAN_OBSERVATION	Biological Records Centre	1		442363			CC_BY_4_0					2018-12-09T21:26:06.293Z		
1519712078	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	b8cb7ad1-702f-4234-99c3-4e7310b21a19	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aphantopus	Aphantopus hyperantus		SPECIES	Aphantopus hyperantus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.84263	-0.10523	1000.0						2012-07-17T00:00:00Z	17	7	2012	1896841	1896841	HUMAN_OBSERVATION	Biological Records Centre	1		4653412			CC_BY_4_0					2018-12-09T21:26:06.264Z		
1519712079	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	cbd29390-2e48-48bf-a43e-1f973f7fd996	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	53.35676	-2.38459	1000.0						1997-04-27T00:00:00Z	27	4	1997	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		2274330			CC_BY_4_0					2018-12-09T21:26:06.302Z		
1519712080	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	9ac94f3b-3b7b-40ae-af3e-14530caaa621	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus		SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.46623	0.58207	1000.0						1980-06-08T00:00:00Z	8	6	1980	1911461	1911461	HUMAN_OBSERVATION	Biological Records Centre	1		2151113			CC_BY_4_0					2018-12-09T21:26:06.236Z		
1519712081	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	52a55220-af8d-46e7-a0cf-5c5bc18d6d2c	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas		SPECIES	Lycaena phlaeas (Linnaeus, 1761)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.90245	-2.34978	1000.0						2009-08-25T00:00:00Z	25	8	2009	1929697	1929697	HUMAN_OBSERVATION	Biological Records Centre	1		3622373			CC_BY_4_0					2018-12-09T21:26:06.254Z		
1519712082	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	06ef63a2-c626-493d-af16-e61365f5cd9c	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.69179	-0.35935	1000.0						2006-08-04T00:00:00Z	4	8	2006	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		3275599			CC_BY_4_0					2018-12-09T21:26:06.238Z		
1519712083	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4d80480e-3599-42ea-a6ac-96d54575831f	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Anthocharis	Anthocharis cardamines		SPECIES	Anthocharis cardamines (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.31649	-2.16639	1000.0						2009-05-02T00:00:00Z	2	5	2009	1919712	1919712	HUMAN_OBSERVATION	Biological Records Centre	1		3542028			CC_BY_4_0					2018-12-09T21:26:06.269Z		
1519712084	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	b8056f63-3e05-4936-ae0f-75981cffa4d6	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	Aricia agestis		SPECIES	Aricia agestis (Denis & Schiffermuller, 1775)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.803	-0.61638	1000.0						1996-09-08T00:00:00Z	8	9	1996	1933095	1933095	HUMAN_OBSERVATION	Biological Records Centre	1		813662			CC_BY_4_0					2018-12-09T21:26:06.259Z		
1519712085	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	a5121a80-a9b5-49c3-adf7-cdf0870f1503	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus		SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	53.41796	0.20294	1000.0						1999-06-05T00:00:00Z	5	6	1999	1911461	1911461	HUMAN_OBSERVATION	Biological Records Centre	1		1944978			CC_BY_4_0					2018-12-09T21:26:06.233Z		
1519712086	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	470a981e-03d9-4cb5-89c5-dd38725cef40	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	Polyommatus icarus		SPECIES	Polyommatus icarus (Rottemburg, 1775)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.83102	-2.05107	1000.0						2015-05-30T00:00:00Z	30	5	2015	5140214	5140214	HUMAN_OBSERVATION	Biological Records Centre	1		5620420			CC_BY_4_0					2018-12-09T21:26:06.240Z		
1519712087	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	88f6fb19-9723-4eab-a602-ba5e9b5e6c1a	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa atalanta		SPECIES	Vanessa atalanta (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.73189	-1.76757	1000.0						2009-07-03T00:00:00Z	3	7	2009	1898286	1898286	HUMAN_OBSERVATION	Biological Records Centre	1		3495503			CC_BY_4_0					2018-12-09T21:26:06.232Z		
1519712088	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	c9d00c34-5fe4-4203-bb1d-0775587b79a5	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.02321	-3.14915	1000.0						2014-04-13T00:00:00Z	13	4	2014	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		4253658			CC_BY_4_0					2018-12-09T21:26:06.278Z		
